analysis_year,analysis_era,run,scope_name,member_count,proof,all_active_members_unprescaled,ls_tolerance_fb
2022,2022EE,360945,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360945,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360945,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360945,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360945,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360945,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360946,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360948,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360950,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360951,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360991,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,360992,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361020,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361044,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361045,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361050,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361052,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361054,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361083,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361091,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361105,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361106,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361107,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361108,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361110,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361188,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361193,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361195,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361197,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361223,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361239,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361239,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361239,Trigger_dblMu,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361239,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361239,Trigger_sngMu,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361239,Trigger_Muon,2,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361239,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361239,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361240,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361272,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361272,Trigger_dblEl,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361272,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361272,Trigger_sngEl,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361272,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361272,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361272,Trigger_EGamma,2,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361272,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361280,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361283,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361284,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361297,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361297,Trigger_dblEl,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_dblMu,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_sngEl,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_sngMu,1,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_Muon,2,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_EGamma,2,validated_unprescaled_partial_ls_union,True,2e-12
2022,2022EE,361297,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361303,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361318,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361319,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361320,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361333,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361361,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361362,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361363,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2022,2022EE,361363,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
