GluGluHToWWTo2L2Nu_M125,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGluHToWWTo2L2Nu_M125,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGluHToWWTo2L2Nu_M125__part0/script.py
VBFHToWWTo2L2Nu_M125,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBFHToWWTo2L2Nu_M125,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/VBFHToWWTo2L2Nu_M125__part0/script.py
WWTo2L2Nu,Done,Sebastiano,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WWTo2L2Nu,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/WWTo2L2Nu__part0/script.py
WpWmJJ_QCD_noTop,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_QCD_noTop
WpWmJJ_EWK_noTop,Running,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop
WpWmJJ_EWK_noTop_pol_LL,Running,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_pol_LL
WpWmJJ_EWK_noTop_pol_LT,Running,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_pol_LT
WpWmJJ_EWK_noTop_pol_TL,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_pol_TL
WpWmJJ_EWK_noTop_pol_TT,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_pol_TT
WpWmJJ_EWK_noTop_CMWW_pol_LL,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_CMWW_pol_LL
WpWmJJ_EWK_noTop_CMWW_pol_LT,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_CMWW_pol_LT
WpWmJJ_EWK_noTop_CMWW_pol_TL,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_CMWW_pol_TL
WpWmJJ_EWK_noTop_CMWW_pol_TT,,Tomas,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WpWmJJ_EWK_noTop_CMWW_pol_TT
WZ,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WZ
WZTo3LNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WZTo3LNu,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/WZTo3LNu__part0/script.py
ZZ,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T ZZ
WWW,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WWW
WWZ,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WWZ
WZZ,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WZZ
ZZZ,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T ZZZ
GluGlutoContintoWWtoENuENu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoENuENu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoENuENu__part0/script.py
GluGlutoContintoWWtoENuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoENuMuNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoENuMuNu__part0/script.py
GluGlutoContintoWWtoENuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoENuTauNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoENuTauNu__part0/script.py
GluGlutoContintoWWtoMuNuENu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoMuNuENu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoMuNuENu__part0/script.py
GluGlutoContintoWWtoMuNuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoMuNuMuNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoMuNuMuNu__part0/script.py
GluGlutoContintoWWtoMuNuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoMuNuTauNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoMuNuTauNu__part0/script.py
GluGlutoContintoWWtoTauNuENu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoTauNuENu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoTauNuENu__part0/script.py
GluGlutoContintoWWtoTauNuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoTauNuMuNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoTauNuMuNu__part0/script.py
GluGlutoContintoWWtoTauNuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T GluGlutoContintoWWtoTauNuTauNu ,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/GluGlutoContintoWWtoTauNuTauNu__part0/script.py
WGtoLNuG-1J,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WGtoLNuG-1J
WGtoLNuG-1J_PTG100,Done,Carlos,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T WGtoLNuG-1J_PTG100,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/WGtoLNuG-1J_PTG100__part0/script.py
DYGto2LG-1Jets_Bin-MLL-50,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T DYGto2LG-1Jets_Bin-MLL-50,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/DYGto2LG-1Jets_Bin-MLL-50__part0/script.py
DYGto2LG-1Jets_Bin-MLL-4to50,Done,Víctor,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T DYGto2LG-1Jets_Bin-MLL-4to50,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight/DYGto2LG-1Jets_Bin-MLL-4to50__part0/script.py
H0PM_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0PM_ToWWTo2L2Nu
H0PH_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0PH_ToWWTo2L2Nu
H0M_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0M_ToWWTo2L2Nu
H0L1_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0L1_ToWWTo2L2Nu
H0PHf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0PHf05_ToWWTo2L2Nu
H0Mf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0Mf05_ToWWTo2L2Nu
H0L1f05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T H0L1f05_ToWWTo2L2Nu
VBF_H0PM_ToWWTo2L2Nu,Running,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0PM_ToWWTo2L2Nu
VBF_H0PH_ToWWTo2L2Nu,Running,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0PH_ToWWTo2L2Nu
VBF_H0M_ToWWTo2L2Nu,Running,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0M_ToWWTo2L2Nu
VBF_H0L1_ToWWTo2L2Nu,Running,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0L1_ToWWTo2L2Nu
VBF_H0PHf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0PHf05_ToWWTo2L2Nu
VBF_H0Mf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0Mf05_ToWWTo2L2Nu
VBF_H0L1f05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0L1f05_ToWWTo2L2Nu
VBF_H0LZgf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0LZgf05_ToWWTo2L2Nu
VBF_H0PHZgf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0PHZgf05_ToWWTo2L2Nu
VBF_H0MZgf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0MZgf05_ToWWTo2L2Nu
VBF_H0PHggf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0PHggf05_ToWWTo2L2Nu
VBF_H0Mggf05_ToWWTo2L2Nu,Done,Dermot,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl2loose2024v15__MCCorr2024v15__JERFrom23BPix__l2tight -T VBF_H0Mggf05_ToWWTo2L2Nu
MC l1 loose fake Sel,MC l1 loose fake Sel
DYto2E-2Jets_MLL-50,Done,Nicolò,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T DYto2E-2Jets_MLL-50,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/DYto2E-2Jets_MLL-50__part0/script.py
DYto2Mu-2Jets_MLL-50,Done,Nicolò,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T DYto2Mu-2Jets_MLL-50,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/DYto2Mu-2Jets_MLL-50__part0/script.py
DYto2Tau-2Jets_MLL-50,Done,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T DYto2Tau-2Jets_MLL-50,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/DYto2Tau-2Jets_MLL-50__part0/script.py
WToENu-2Jet,Done,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T WToENu-2Jet,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/WToENu-2Jet__part0/script.py
WToMuNu-2Jet,Done,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T WToMuNu-2Jet,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/WToMuNu-2Jet__part0/script.py
WToTauNu-2Jet,Done,Alessandro,mkPostProc -o 0 -p Summer24_150x_nAODv15_Full2024v15 -s MCl1loose2024v15__MCCorr2024v15__JERFrom23BPix__fakeSel -T WToTauNu-2Jet,python mkShapesRDF/processor/condor/Summer24_150x_nAODv15_Full2024v15/MCl1loose2024v15__fakeSel/WToTauNu-2Jet__part0/script.py
DATA l1 loose fake Sel,DATA l1 loose fakeW
Muon,Done,Nicolò,mkPostProc -o 0 -p Run2024_ReRecoCDE_PromptFGHI_nAODv15_Full2024v15_Muon -s DATAl1loose2024v15__fakeSel,python mkShapesRDF/processor/condor/Run2024_ReRecoCDE_PromptFGHI_nAODv15_Full2024v15/DATAl1loose2024v15__fakeSel/
EGamma,Done,Nicolò,mkPostProc -o 0 -p Run2024_ReRecoCDE_PromptFGHI_nAODv15_Full2024v15_EGamma -s DATAl1loose2024v15__fakeSel
