ST_tW_antitop,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T ST_tW_antitop
TWminusto2L2Nu,Done,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TWminusto2L2Nu,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/TWminusto2L2Nu__part0/script.py
TbarWplusto2L2Nu,Running,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TbarWplusto2L2Nu,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/TbarWplusto2L2Nu__part0/script.py
TTNuNu,Done,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTNuNu
TTLL_MLL-4to50,Done,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTLL_MLL-4to50
TTLL_MLL-50,Done,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTLL_MLL-50
TTZ-ZtoQQ,Running,Jónatan,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTZ-ZtoQQ
TTWJetsToLNu (now TTLNu),Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTLNu
TTHtoNon2B,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTHtoNon2B
TTHto2B,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTHto2B
TTG_PTG-10to100,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTG_PTG-10to100
TTG_PTG-100to200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTG_PTG-100to200
TTG_PTG-200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTG_PTG-200
TZQB-ZTo2L,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TZQB-ZTo2L
TTTT,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T TTTT
THW,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T THW
THQ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T THQ
GluGluHToWWTo2L2Nu_M125,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGluHToWWTo2L2Nu_M125,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/GluGluHToWWTo2L2Nu_M125__part0/script.py
VBFHToWWTo2L2Nu_M125,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T VBFHToWWTo2L2Nu_M125,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/VBFHToWWTo2L2Nu_M125__part0/script.py
WWTo2L2Nu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WWTo2L2Nu,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/WWTo2L2Nu__part0/script.py
WZ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WZ
WZTo3LNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WZTo3LNu,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight/WZTo3LNu__part0/script.py
ZZ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T ZZ
WWW,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WWW
WWZ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WWZ
WZZ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WZZ
ZZZ,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T ZZZ
GluGlutoContintoWWtoENuENu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoENuENu
GluGlutoContintoWWtoENuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoENuMuNu
GluGlutoContintoWWtoENuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoENuTauNu
GluGlutoContintoWWtoMuNuENu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoMuNuENu
GluGlutoContintoWWtoMuNuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoMuNuMuNu
GluGlutoContintoWWtoMuNuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoMuNuTauNu
GluGlutoContintoWWtoTauNuENu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoTauNuENu
GluGlutoContintoWWtoTauNuMuNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoTauNuMuNu
GluGlutoContintoWWtoTauNuTauNu,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T GluGlutoContintoWWtoTauNuTauNu
WGtoLNuG-1J,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J
WGtoLNuG-1J_PTG10to100,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J_PTG10to100
WGtoLNuG-1J_PTG100to200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J_PTG100to200
WGtoLNuG-1J_PTG200to400,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J_PTG200to400
WGtoLNuG-1J_PTG400to600,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J_PTG400to600
WGtoLNuG-1J_PTG600,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T WGtoLNuG-1J_PTG600
DYto2Tau-2Jets_MLL-50_0J,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYto2Tau-2Jets_MLL-50_0J
DYto2Tau-2Jets_MLL-50_1J,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYto2Tau-2Jets_MLL-50_1J
DYto2Tau-2Jets_MLL-50_2J,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYto2Tau-2Jets_MLL-50_2J
DYGto2LG-1Jets_MLL-4to50_PTG-10to100,Error??,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-4to50_PTG-10to100
DYGto2LG-1Jets_MLL-4to50_PTG-10to100_ext1,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-4to50_PTG-10to100_ext1
DYGto2LG-1Jets_MLL-4to50_PTG-100to200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-4to50_PTG-100to200
DYGto2LG-1Jets_MLL-4to50_PTG-200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-4to50_PTG-200
DYGto2LG-1Jets_MLL-50_PTG-10to100,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-50_PTG-10to100
DYGto2LG-1Jets_MLL-50_PTG-100to200,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-50_PTG-100to200
DYGto2LG-1Jets_MLL-50_PTG-200to400,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-50_PTG-200to400
DYGto2LG-1Jets_MLL-50_PTG-400to600,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-50_PTG-400to600
DYGto2LG-1Jets_MLL-50_PTG-600,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl2loose2022v12__MCCorr2022v12JetScaling__l2tight -T DYGto2LG-1Jets_MLL-50_PTG-600
MC l1 loose fake Sel,MC l1 loose fake Sel
DYto2L-2Jets_MLL-50,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl1loose2022v12__MCCorr2022v12JetScaling__fakeSel -T DYto2L-2Jets_MLL-50,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl1loose2022v12__MCCorr2022v12JetScaling__fakeSel/DYto2L-2Jets_MLL-50__part0/script.py
WToLNu-2Jets,Done,Víctor,mkPostProc -o 0 -p Summer22_130x_nAODv12_Full2022v12 -s MCl1loose2022v12__MCCorr2022v12JetScaling__fakeSel -T WToLNu-2Jets,python mkShapesRDF/processor/condor/Summer22_130x_nAODv12_Full2022v12/MCl1loose2022v12__MCCorr2022v12JetScaling__fakeSel/WToLNu-2Jets__part0/script.py
DATA l1 loose fake Sel,DATA l1 loose fakeW
All DATA,Done,Víctor,mkPostProc -o 0 -p Run2022_ReReco_nAODv12_Full2022v12 -s DATAl1loose2022v12__fakeSel,python mkShapesRDF/processor/condor/Run2022_ReReco_nAODv12_Full2022v12/DATAl1loose2022v12/SingleMuon_Run2022B-ReReco-v1__part0/script.py



DATA l2 tight,DATA l2 tight
All DATA,WAIT BEFORE LAUNCHING,,mkPostProc -o 0 -p Run2022_ReReco_nAODv12_Full2022v12 -s DATAl2loose2022v12__l2tight ,python mkShapesRDF/processor/condor/Run2022_ReReco_nAODv12_Full2022v12/DATAl2loose2022v12__l2tight/SingleMuon_Run2022B-ReReco-v1__part0/script.py
